MC N=100 good=100 mean=-0.00043765 sigma=0.00143832
                                Constant values
                                constants  Thu Apr 16 19:52:50 UTC 2026
--------------------------------------------------------------------------------
Index   offset_results  
--------------------------------------------------------------------------------
0	-3.00000e-03	
1	-1.01000e-03	
2	-1.01500e-03	
3	1.200000e-03	
4	1.200000e-03	
5	-1.01500e-03	
6	1.200000e-03	
7	1.385000e-03	
8	1.385000e-03	
9	2.585000e-03	
10	-2.21000e-03	
11	-3.60000e-03	
12	-1.80000e-03	
13	1.800000e-04	
14	-1.01500e-03	
15	1.385000e-03	
16	-6.00000e-04	
17	-3.41000e-03	
18	2.400000e-03	
19	6.000000e-04	
20	-3.00000e-03	
21	1.110223e-16	
22	1.850000e-04	
23	-3.41000e-03	
24	-1.01000e-03	
25	1.850000e-04	
26	1.110223e-16	
27	-6.00000e-04	
28	1.110223e-16	
29	-1.01500e-03	
30	-2.21500e-03	
31	1.850000e-04	
32	1.850000e-04	
33	1.110223e-16	
34	6.000000e-04	
35	1.850000e-04	
36	1.110223e-16	
37	1.800000e-03	
38	-6.00000e-04	
39	-1.01500e-03	
40	-2.21500e-03	
41	-1.01500e-03	
42	-1.20000e-03	
43	1.850000e-04	
44	-6.00000e-04	
45	6.000000e-04	
46	1.850000e-04	
47	1.110223e-16	
48	-1.01500e-03	
49	-2.40000e-03	
50	-1.01500e-03	
51	1.385000e-03	
52	1.110223e-16	
53	-1.80000e-03	
54	-6.00000e-04	

Index   offset_results  
--------------------------------------------------------------------------------
55	2.400000e-03	
56	-1.01500e-03	
57	-1.01500e-03	
58	1.385000e-03	
59	6.000000e-04	
60	2.400000e-03	
61	1.200000e-03	
62	-1.01500e-03	
63	1.380000e-03	
64	-1.01500e-03	
65	1.850000e-04	
66	-1.20000e-03	
67	-1.80000e-03	
68	-6.00000e-04	
69	6.000000e-04	
70	-1.80000e-03	
71	-1.80000e-03	
72	1.110223e-16	
73	-3.00000e-03	
74	-1.02000e-03	
75	-1.02000e-03	
76	-1.20000e-03	
77	1.385000e-03	
78	-6.00000e-04	
79	-2.21500e-03	
80	1.385000e-03	
81	1.850000e-04	
82	1.850000e-04	
83	-2.21500e-03	
84	-2.21500e-03	
85	-3.00000e-03	
86	-2.22000e-03	
87	1.200000e-03	
88	-1.01500e-03	
89	-6.00000e-04	
90	-6.00000e-04	
91	-3.00000e-03	
92	1.800000e-03	
93	1.385000e-03	
94	-2.21000e-03	
95	1.850000e-04	
96	-1.01000e-03	
97	1.900000e-04	
98	1.850000e-04	
99	6.000000e-04	
