MC ckl=3.0n seed=12345 N=30 good=30 mean=-0.000669167 sigma=0.000955981
                                Constant values
                                constants  Thu Apr 16 19:52:50 UTC 2026
--------------------------------------------------------------------------------
Index   offset_results  
--------------------------------------------------------------------------------
0	-2.05000e-04	
1	-3.95000e-04	
2	-2.40000e-03	
3	-1.40500e-03	
4	-1.00500e-03	
5	-2.00000e-03	
6	-2.60500e-03	
7	1.950000e-04	
8	-7.95000e-04	
9	1.950000e-04	
10	-2.20500e-03	
11	-4.00000e-04	
12	1.550000e-04	
13	2.220446e-16	
14	5.000000e-06	
15	-2.00000e-03	
16	1.550000e-04	
17	-3.95000e-04	
18	-1.19500e-03	
19	1.605000e-03	
20	-6.05000e-04	
21	-2.05000e-04	
22	-2.00000e-03	
23	-7.55000e-04	
24	-8.00000e-04	
25	-2.05000e-04	
26	2.220446e-16	
27	-4.00000e-04	
28	-1.00500e-03	
29	5.950000e-04	
